region;west;east;south;north
1524;-73.922242;-73.9111304;40.6890486;40.6974368
1525;-73.922242;-73.9111304;40.6974368;40.705825
1526;-73.922242;-73.9111304;40.705825;40.7142132
1527;-73.922242;-73.9111304;40.7142132;40.7226014
1528;-73.922242;-73.9111304;40.7226014;40.7309896
1529;-73.922242;-73.9111304;40.7309896;40.7393778
1530;-73.922242;-73.9111304;40.7393778;40.747766
1531;-73.922242;-73.9111304;40.747766;40.7561542
1532;-73.922242;-73.9111304;40.7561542;40.7645424
1533;-73.922242;-73.9111304;40.7645424;40.7729306
1534;-73.922242;-73.9111304;40.7729306;40.7813188
1535;-73.922242;-73.9111304;40.7813188;40.789707
1536;-73.922242;-73.9111304;40.789707;40.7980952
1537;-73.922242;-73.9111304;40.7980952;40.8064834
1538;-73.922242;-73.9111304;40.8064834;40.8148716
1539;-73.922242;-73.9111304;40.8148716;40.8232598
1540;-73.922242;-73.9111304;40.8232598;40.831648
1541;-73.922242;-73.9111304;40.831648;40.8400362
1542;-73.922242;-73.9111304;40.8400362;40.8484244
1543;-73.922242;-73.9111304;40.8484244;40.8568126
1544;-73.922242;-73.9111304;40.8568126;40.8652008
1545;-73.922242;-73.9111304;40.8652008;40.873589
1546;-73.922242;-73.9111304;40.873589;40.8819772
1547;-73.922242;-73.9111304;40.8819772;40.8903654
1548;-73.922242;-73.9111304;40.8903654;40.8987536
1549;-73.922242;-73.9111304;40.8987536;40.9071418
1550;-73.922242;-73.9111304;40.9071418;40.91553
1551;-73.9111304;-73.9000188;40.49612;40.5045082
1552;-73.9111304;-73.9000188;40.5045082;40.5128964
1553;-73.9111304;-73.9000188;40.5128964;40.5212846
1554;-73.9111304;-73.9000188;40.5212846;40.5296728
1555;-73.9111304;-73.9000188;40.5296728;40.538061
1556;-73.9111304;-73.9000188;40.538061;40.5464492
1557;-73.9111304;-73.9000188;40.5464492;40.5548374
1558;-73.9111304;-73.9000188;40.5548374;40.5632256
1559;-73.9111304;-73.9000188;40.5632256;40.5716138
1560;-73.9111304;-73.9000188;40.5716138;40.580002
1561;-73.9111304;-73.9000188;40.580002;40.5883902
1562;-73.9111304;-73.9000188;40.5883902;40.5967784
1563;-73.9111304;-73.9000188;40.5967784;40.6051666
1564;-73.9111304;-73.9000188;40.6051666;40.6135548
1565;-73.9111304;-73.9000188;40.6135548;40.621943
1566;-73.9111304;-73.9000188;40.621943;40.6303312
1567;-73.9111304;-73.9000188;40.6303312;40.6387194
1568;-73.9111304;-73.9000188;40.6387194;40.6471076
1569;-73.9111304;-73.9000188;40.6471076;40.6554958
1570;-73.9111304;-73.9000188;40.6554958;40.663884
1571;-73.9111304;-73.9000188;40.663884;40.6722722
1572;-73.9111304;-73.9000188;40.6722722;40.6806604
1573;-73.9111304;-73.9000188;40.6806604;40.6890486
1574;-73.9111304;-73.9000188;40.6890486;40.6974368
1575;-73.9111304;-73.9000188;40.6974368;40.705825
1576;-73.9111304;-73.9000188;40.705825;40.7142132
1577;-73.9111304;-73.9000188;40.7142132;40.7226014
1578;-73.9111304;-73.9000188;40.7226014;40.7309896
1579;-73.9111304;-73.9000188;40.7309896;40.7393778
1580;-73.9111304;-73.9000188;40.7393778;40.747766
1581;-73.9111304;-73.9000188;40.747766;40.7561542
1582;-73.9111304;-73.9000188;40.7561542;40.7645424
1583;-73.9111304;-73.9000188;40.7645424;40.7729306
1584;-73.9111304;-73.9000188;40.7729306;40.7813188
1585;-73.9111304;-73.9000188;40.7813188;40.789707
1586;-73.9111304;-73.9000188;40.789707;40.7980952
1587;-73.9111304;-73.9000188;40.7980952;40.8064834
1588;-73.9111304;-73.9000188;40.8064834;40.8148716
1589;-73.9111304;-73.9000188;40.8148716;40.8232598
1590;-73.9111304;-73.9000188;40.8232598;40.831648
1591;-73.9111304;-73.9000188;40.831648;40.8400362
1592;-73.9111304;-73.9000188;40.8400362;40.8484244
1593;-73.9111304;-73.9000188;40.8484244;40.8568126
1594;-73.9111304;-73.9000188;40.8568126;40.8652008
1595;-73.9111304;-73.9000188;40.8652008;40.873589
1596;-73.9111304;-73.9000188;40.873589;40.8819772
1597;-73.9111304;-73.9000188;40.8819772;40.8903654
1598;-73.9111304;-73.9000188;40.8903654;40.8987536
1599;-73.9111304;-73.9000188;40.8987536;40.9071418
1600;-73.9111304;-73.9000188;40.9071418;40.91553
1601;-73.9000188;-73.8889072;40.49612;40.5045082
1602;-73.9000188;-73.8889072;40.5045082;40.5128964
1603;-73.9000188;-73.8889072;40.5128964;40.5212846
1604;-73.9000188;-73.8889072;40.5212846;40.5296728
1605;-73.9000188;-73.8889072;40.5296728;40.538061
1606;-73.9000188;-73.8889072;40.538061;40.5464492
1607;-73.9000188;-73.8889072;40.5464492;40.5548374
1608;-73.9000188;-73.8889072;40.5548374;40.5632256
1609;-73.9000188;-73.8889072;40.5632256;40.5716138
1610;-73.9000188;-73.8889072;40.5716138;40.580002
1611;-73.9000188;-73.8889072;40.580002;40.5883902
1612;-73.9000188;-73.8889072;40.5883902;40.5967784
1613;-73.9000188;-73.8889072;40.5967784;40.6051666
1614;-73.9000188;-73.8889072;40.6051666;40.6135548
1615;-73.9000188;-73.8889072;40.6135548;40.621943
1616;-73.9000188;-73.8889072;40.621943;40.6303312
1617;-73.9000188;-73.8889072;40.6303312;40.6387194
1618;-73.9000188;-73.8889072;40.6387194;40.6471076
1619;-73.9000188;-73.8889072;40.6471076;40.6554958
1620;-73.9000188;-73.8889072;40.6554958;40.663884
1621;-73.9000188;-73.8889072;40.663884;40.6722722
1622;-73.9000188;-73.8889072;40.6722722;40.6806604
1623;-73.9000188;-73.8889072;40.6806604;40.6890486
1624;-73.9000188;-73.8889072;40.6890486;40.6974368
1625;-73.9000188;-73.8889072;40.6974368;40.705825
1626;-73.9000188;-73.8889072;40.705825;40.7142132
1627;-73.9000188;-73.8889072;40.7142132;40.7226014
1628;-73.9000188;-73.8889072;40.7226014;40.7309896
1629;-73.9000188;-73.8889072;40.7309896;40.7393778
1630;-73.9000188;-73.8889072;40.7393778;40.747766
1631;-73.9000188;-73.8889072;40.747766;40.7561542
1632;-73.9000188;-73.8889072;40.7561542;40.7645424
1633;-73.9000188;-73.8889072;40.7645424;40.7729306
1634;-73.9000188;-73.8889072;40.7729306;40.7813188
1635;-73.9000188;-73.8889072;40.7813188;40.789707
1636;-73.9000188;-73.8889072;40.789707;40.7980952
1637;-73.9000188;-73.8889072;40.7980952;40.8064834
1638;-73.9000188;-73.8889072;40.8064834;40.8148716
1639;-73.9000188;-73.8889072;40.8148716;40.8232598
1640;-73.9000188;-73.8889072;40.8232598;40.831648
1641;-73.9000188;-73.8889072;40.831648;40.8400362
1642;-73.9000188;-73.8889072;40.8400362;40.8484244
1643;-73.9000188;-73.8889072;40.8484244;40.8568126
1644;-73.9000188;-73.8889072;40.8568126;40.8652008
1645;-73.9000188;-73.8889072;40.8652008;40.873589
1646;-73.9000188;-73.8889072;40.873589;40.8819772
1647;-73.9000188;-73.8889072;40.8819772;40.8903654
1648;-73.9000188;-73.8889072;40.8903654;40.8987536
1649;-73.9000188;-73.8889072;40.8987536;40.9071418
1650;-73.9000188;-73.8889072;40.9071418;40.91553
1651;-73.8889072;-73.8777956;40.49612;40.5045082
1652;-73.8889072;-73.8777956;40.5045082;40.5128964
1653;-73.8889072;-73.8777956;40.5128964;40.5212846
1654;-73.8889072;-73.8777956;40.5212846;40.5296728
1655;-73.8889072;-73.8777956;40.5296728;40.538061
1656;-73.8889072;-73.8777956;40.538061;40.5464492
1657;-73.8889072;-73.8777956;40.5464492;40.5548374
1658;-73.8889072;-73.8777956;40.5548374;40.5632256
1659;-73.8889072;-73.8777956;40.5632256;40.5716138
1660;-73.8889072;-73.8777956;40.5716138;40.580002
1661;-73.8889072;-73.8777956;40.580002;40.5883902
1662;-73.8889072;-73.8777956;40.5883902;40.5967784
1663;-73.8889072;-73.8777956;40.5967784;40.6051666
1664;-73.8889072;-73.8777956;40.6051666;40.6135548
1665;-73.8889072;-73.8777956;40.6135548;40.621943
1666;-73.8889072;-73.8777956;40.621943;40.6303312
1667;-73.8889072;-73.8777956;40.6303312;40.6387194
1668;-73.8889072;-73.8777956;40.6387194;40.6471076
1669;-73.8889072;-73.8777956;40.6471076;40.6554958
1670;-73.8889072;-73.8777956;40.6554958;40.663884
1671;-73.8889072;-73.8777956;40.663884;40.6722722
1672;-73.8889072;-73.8777956;40.6722722;40.6806604
1673;-73.8889072;-73.8777956;40.6806604;40.6890486
1674;-73.8889072;-73.8777956;40.6890486;40.6974368
1675;-73.8889072;-73.8777956;40.6974368;40.705825
1676;-73.8889072;-73.8777956;40.705825;40.7142132
1677;-73.8889072;-73.8777956;40.7142132;40.7226014
1678;-73.8889072;-73.8777956;40.7226014;40.7309896
1679;-73.8889072;-73.8777956;40.7309896;40.7393778
1680;-73.8889072;-73.8777956;40.7393778;40.747766
1681;-73.8889072;-73.8777956;40.747766;40.7561542
1682;-73.8889072;-73.8777956;40.7561542;40.7645424
1683;-73.8889072;-73.8777956;40.7645424;40.7729306
1684;-73.8889072;-73.8777956;40.7729306;40.7813188
1685;-73.8889072;-73.8777956;40.7813188;40.789707
1686;-73.8889072;-73.8777956;40.789707;40.7980952
1687;-73.8889072;-73.8777956;40.7980952;40.8064834
1688;-73.8889072;-73.8777956;40.8064834;40.8148716
1689;-73.8889072;-73.8777956;40.8148716;40.8232598
1690;-73.8889072;-73.8777956;40.8232598;40.831648
1691;-73.8889072;-73.8777956;40.831648;40.8400362
1692;-73.8889072;-73.8777956;40.8400362;40.8484244
1693;-73.8889072;-73.8777956;40.8484244;40.8568126
1694;-73.8889072;-73.8777956;40.8568126;40.8652008
1695;-73.8889072;-73.8777956;40.8652008;40.873589
1696;-73.8889072;-73.8777956;40.873589;40.8819772
1697;-73.8889072;-73.8777956;40.8819772;40.8903654
1698;-73.8889072;-73.8777956;40.8903654;40.8987536
1699;-73.8889072;-73.8777956;40.8987536;40.9071418
1700;-73.8889072;-73.8777956;40.9071418;40.91553
1701;-73.8777956;-73.866684;40.49612;40.5045082
1702;-73.8777956;-73.866684;40.5045082;40.5128964
1703;-73.8777956;-73.866684;40.5128964;40.5212846
1704;-73.8777956;-73.866684;40.5212846;40.5296728
1705;-73.8777956;-73.866684;40.5296728;40.538061
1706;-73.8777956;-73.866684;40.538061;40.5464492
1707;-73.8777956;-73.866684;40.5464492;40.5548374
1708;-73.8777956;-73.866684;40.5548374;40.5632256
1709;-73.8777956;-73.866684;40.5632256;40.5716138
1710;-73.8777956;-73.866684;40.5716138;40.580002
1711;-73.8777956;-73.866684;40.580002;40.5883902
1712;-73.8777956;-73.866684;40.5883902;40.5967784
1713;-73.8777956;-73.866684;40.5967784;40.6051666
1714;-73.8777956;-73.866684;40.6051666;40.6135548
1715;-73.8777956;-73.866684;40.6135548;40.621943
1716;-73.8777956;-73.866684;40.621943;40.6303312
1717;-73.8777956;-73.866684;40.6303312;40.6387194
1718;-73.8777956;-73.866684;40.6387194;40.6471076
1719;-73.8777956;-73.866684;40.6471076;40.6554958
1720;-73.8777956;-73.866684;40.6554958;40.663884
1721;-73.8777956;-73.866684;40.663884;40.6722722
1722;-73.8777956;-73.866684;40.6722722;40.6806604
1723;-73.8777956;-73.866684;40.6806604;40.6890486
1724;-73.8777956;-73.866684;40.6890486;40.6974368
1725;-73.8777956;-73.866684;40.6974368;40.705825
1726;-73.8777956;-73.866684;40.705825;40.7142132
1727;-73.8777956;-73.866684;40.7142132;40.7226014
1728;-73.8777956;-73.866684;40.7226014;40.7309896
1729;-73.8777956;-73.866684;40.7309896;40.7393778
1730;-73.8777956;-73.866684;40.7393778;40.747766
1731;-73.8777956;-73.866684;40.747766;40.7561542
1732;-73.8777956;-73.866684;40.7561542;40.7645424
1733;-73.8777956;-73.866684;40.7645424;40.7729306
1734;-73.8777956;-73.866684;40.7729306;40.7813188
1735;-73.8777956;-73.866684;40.7813188;40.789707
1736;-73.8777956;-73.866684;40.789707;40.7980952
1737;-73.8777956;-73.866684;40.7980952;40.8064834
1738;-73.8777956;-73.866684;40.8064834;40.8148716
1739;-73.8777956;-73.866684;40.8148716;40.8232598
1740;-73.8777956;-73.866684;40.8232598;40.831648
1741;-73.8777956;-73.866684;40.831648;40.8400362
1742;-73.8777956;-73.866684;40.8400362;40.8484244
1743;-73.8777956;-73.866684;40.8484244;40.8568126
1744;-73.8777956;-73.866684;40.8568126;40.8652008
1745;-73.8777956;-73.866684;40.8652008;40.873589
1746;-73.8777956;-73.866684;40.873589;40.8819772
1747;-73.8777956;-73.866684;40.8819772;40.8903654
1748;-73.8777956;-73.866684;40.8903654;40.8987536
1749;-73.8777956;-73.866684;40.8987536;40.9071418
1750;-73.8777956;-73.866684;40.9071418;40.91553
1751;-73.866684;-73.8555724;40.49612;40.5045082
1752;-73.866684;-73.8555724;40.5045082;40.5128964
1753;-73.866684;-73.8555724;40.5128964;40.5212846
1754;-73.866684;-73.8555724;40.5212846;40.5296728
1755;-73.866684;-73.8555724;40.5296728;40.538061
1756;-73.866684;-73.8555724;40.538061;40.5464492
1757;-73.866684;-73.8555724;40.5464492;40.5548374
1758;-73.866684;-73.8555724;40.5548374;40.5632256
1759;-73.866684;-73.8555724;40.5632256;40.5716138
1760;-73.866684;-73.8555724;40.5716138;40.580002
1761;-73.866684;-73.8555724;40.580002;40.5883902
1762;-73.866684;-73.8555724;40.5883902;40.5967784
1763;-73.866684;-73.8555724;40.5967784;40.6051666
1764;-73.866684;-73.8555724;40.6051666;40.6135548
1765;-73.866684;-73.8555724;40.6135548;40.621943
1766;-73.866684;-73.8555724;40.621943;40.6303312
1767;-73.866684;-73.8555724;40.6303312;40.6387194
1768;-73.866684;-73.8555724;40.6387194;40.6471076
1769;-73.866684;-73.8555724;40.6471076;40.6554958
1770;-73.866684;-73.8555724;40.6554958;40.663884
1771;-73.866684;-73.8555724;40.663884;40.6722722
1772;-73.866684;-73.8555724;40.6722722;40.6806604
1773;-73.866684;-73.8555724;40.6806604;40.6890486
1774;-73.866684;-73.8555724;40.6890486;40.6974368
1775;-73.866684;-73.8555724;40.6974368;40.705825
1776;-73.866684;-73.8555724;40.705825;40.7142132
1777;-73.866684;-73.8555724;40.7142132;40.7226014
1778;-73.866684;-73.8555724;40.7226014;40.7309896
1779;-73.866684;-73.8555724;40.7309896;40.7393778
1780;-73.866684;-73.8555724;40.7393778;40.747766
1781;-73.866684;-73.8555724;40.747766;40.7561542
1782;-73.866684;-73.8555724;40.7561542;40.7645424
1783;-73.866684;-73.8555724;40.7645424;40.7729306
1784;-73.866684;-73.8555724;40.7729306;40.7813188
1785;-73.866684;-73.8555724;40.7813188;40.789707
1786;-73.866684;-73.8555724;40.789707;40.7980952
1787;-73.866684;-73.8555724;40.7980952;40.8064834
1788;-73.866684;-73.8555724;40.8064834;40.8148716
1789;-73.866684;-73.8555724;40.8148716;40.8232598
1790;-73.866684;-73.8555724;40.8232598;40.831648
1791;-73.866684;-73.8555724;40.831648;40.8400362
1792;-73.866684;-73.8555724;40.8400362;40.8484244
1793;-73.866684;-73.8555724;40.8484244;40.8568126
1794;-73.866684;-73.8555724;40.8568126;40.8652008
1795;-73.866684;-73.8555724;40.8652008;40.873589
1796;-73.866684;-73.8555724;40.873589;40.8819772
1797;-73.866684;-73.8555724;40.8819772;40.8903654
1798;-73.866684;-73.8555724;40.8903654;40.8987536
1799;-73.866684;-73.8555724;40.8987536;40.9071418
1800;-73.866684;-73.8555724;40.9071418;40.91553
1801;-73.8555724;-73.8444608;40.49612;40.5045082
1802;-73.8555724;-73.8444608;40.5045082;40.5128964
1803;-73.8555724;-73.8444608;40.5128964;40.5212846
1804;-73.8555724;-73.8444608;40.5212846;40.5296728
1805;-73.8555724;-73.8444608;40.5296728;40.538061
1806;-73.8555724;-73.8444608;40.538061;40.5464492
1807;-73.8555724;-73.8444608;40.5464492;40.5548374
1808;-73.8555724;-73.8444608;40.5548374;40.5632256
1809;-73.8555724;-73.8444608;40.5632256;40.5716138
1810;-73.8555724;-73.8444608;40.5716138;40.580002
1811;-73.8555724;-73.8444608;40.580002;40.5883902
1812;-73.8555724;-73.8444608;40.5883902;40.5967784
1813;-73.8555724;-73.8444608;40.5967784;40.6051666
1814;-73.8555724;-73.8444608;40.6051666;40.6135548
1815;-73.8555724;-73.8444608;40.6135548;40.621943
1816;-73.8555724;-73.8444608;40.621943;40.6303312
1817;-73.8555724;-73.8444608;40.6303312;40.6387194
1818;-73.8555724;-73.8444608;40.6387194;40.6471076
1819;-73.8555724;-73.8444608;40.6471076;40.6554958
1820;-73.8555724;-73.8444608;40.6554958;40.663884
1821;-73.8555724;-73.8444608;40.663884;40.6722722
1822;-73.8555724;-73.8444608;40.6722722;40.6806604
1823;-73.8555724;-73.8444608;40.6806604;40.6890486
1824;-73.8555724;-73.8444608;40.6890486;40.6974368
1825;-73.8555724;-73.8444608;40.6974368;40.705825
1826;-73.8555724;-73.8444608;40.705825;40.7142132
1827;-73.8555724;-73.8444608;40.7142132;40.7226014
1828;-73.8555724;-73.8444608;40.7226014;40.7309896
1829;-73.8555724;-73.8444608;40.7309896;40.7393778
1830;-73.8555724;-73.8444608;40.7393778;40.747766
1831;-73.8555724;-73.8444608;40.747766;40.7561542
1832;-73.8555724;-73.8444608;40.7561542;40.7645424
1833;-73.8555724;-73.8444608;40.7645424;40.7729306
1834;-73.8555724;-73.8444608;40.7729306;40.7813188
1835;-73.8555724;-73.8444608;40.7813188;40.789707
1836;-73.8555724;-73.8444608;40.789707;40.7980952
1837;-73.8555724;-73.8444608;40.7980952;40.8064834
1838;-73.8555724;-73.8444608;40.8064834;40.8148716
1839;-73.8555724;-73.8444608;40.8148716;40.8232598
1840;-73.8555724;-73.8444608;40.8232598;40.831648
1841;-73.8555724;-73.8444608;40.831648;40.8400362
1842;-73.8555724;-73.8444608;40.8400362;40.8484244
1843;-73.8555724;-73.8444608;40.8484244;40.8568126
1844;-73.8555724;-73.8444608;40.8568126;40.8652008
1845;-73.8555724;-73.8444608;40.8652008;40.873589
1846;-73.8555724;-73.8444608;40.873589;40.8819772
1847;-73.8555724;-73.8444608;40.8819772;40.8903654
1848;-73.8555724;-73.8444608;40.8903654;40.8987536
1849;-73.8555724;-73.8444608;40.8987536;40.9071418
1850;-73.8555724;-73.8444608;40.9071418;40.91553
1851;-73.8444608;-73.8333492;40.49612;40.5045082
1852;-73.8444608;-73.8333492;40.5045082;40.5128964
1853;-73.8444608;-73.8333492;40.5128964;40.5212846
1854;-73.8444608;-73.8333492;40.5212846;40.5296728
1855;-73.8444608;-73.8333492;40.5296728;40.538061
1856;-73.8444608;-73.8333492;40.538061;40.5464492
1857;-73.8444608;-73.8333492;40.5464492;40.5548374
1858;-73.8444608;-73.8333492;40.5548374;40.5632256
1859;-73.8444608;-73.8333492;40.5632256;40.5716138
1860;-73.8444608;-73.8333492;40.5716138;40.580002
1861;-73.8444608;-73.8333492;40.580002;40.5883902
1862;-73.8444608;-73.8333492;40.5883902;40.5967784
1863;-73.8444608;-73.8333492;40.5967784;40.6051666
1864;-73.8444608;-73.8333492;40.6051666;40.6135548
1865;-73.8444608;-73.8333492;40.6135548;40.621943
1866;-73.8444608;-73.8333492;40.621943;40.6303312
1867;-73.8444608;-73.8333492;40.6303312;40.6387194
1868;-73.8444608;-73.8333492;40.6387194;40.6471076
1869;-73.8444608;-73.8333492;40.6471076;40.6554958
1870;-73.8444608;-73.8333492;40.6554958;40.663884
1871;-73.8444608;-73.8333492;40.663884;40.6722722
1872;-73.8444608;-73.8333492;40.6722722;40.6806604
1873;-73.8444608;-73.8333492;40.6806604;40.6890486
1874;-73.8444608;-73.8333492;40.6890486;40.6974368
1875;-73.8444608;-73.8333492;40.6974368;40.705825
1876;-73.8444608;-73.8333492;40.705825;40.7142132
1877;-73.8444608;-73.8333492;40.7142132;40.7226014
1878;-73.8444608;-73.8333492;40.7226014;40.7309896
1879;-73.8444608;-73.8333492;40.7309896;40.7393778
1880;-73.8444608;-73.8333492;40.7393778;40.747766
1881;-73.8444608;-73.8333492;40.747766;40.7561542
1882;-73.8444608;-73.8333492;40.7561542;40.7645424
1883;-73.8444608;-73.8333492;40.7645424;40.7729306
1884;-73.8444608;-73.8333492;40.7729306;40.7813188
1885;-73.8444608;-73.8333492;40.7813188;40.789707
1886;-73.8444608;-73.8333492;40.789707;40.7980952
1887;-73.8444608;-73.8333492;40.7980952;40.8064834
1888;-73.8444608;-73.8333492;40.8064834;40.8148716
1889;-73.8444608;-73.8333492;40.8148716;40.8232598
1890;-73.8444608;-73.8333492;40.8232598;40.831648
1891;-73.8444608;-73.8333492;40.831648;40.8400362
1892;-73.8444608;-73.8333492;40.8400362;40.8484244
1893;-73.8444608;-73.8333492;40.8484244;40.8568126
1894;-73.8444608;-73.8333492;40.8568126;40.8652008
1895;-73.8444608;-73.8333492;40.8652008;40.873589
1896;-73.8444608;-73.8333492;40.873589;40.8819772
1897;-73.8444608;-73.8333492;40.8819772;40.8903654
1898;-73.8444608;-73.8333492;40.8903654;40.8987536
1899;-73.8444608;-73.8333492;40.8987536;40.9071418
1900;-73.8444608;-73.8333492;40.9071418;40.91553
1901;-73.8333492;-73.8222376;40.49612;40.5045082
1902;-73.8333492;-73.8222376;40.5045082;40.5128964
1903;-73.8333492;-73.8222376;40.5128964;40.5212846
1904;-73.8333492;-73.8222376;40.5212846;40.5296728
1905;-73.8333492;-73.8222376;40.5296728;40.538061
1906;-73.8333492;-73.8222376;40.538061;40.5464492
1907;-73.8333492;-73.8222376;40.5464492;40.5548374
1908;-73.8333492;-73.8222376;40.5548374;40.5632256
1909;-73.8333492;-73.8222376;40.5632256;40.5716138
1910;-73.8333492;-73.8222376;40.5716138;40.580002
1911;-73.8333492;-73.8222376;40.580002;40.5883902
1912;-73.8333492;-73.8222376;40.5883902;40.5967784
1913;-73.8333492;-73.8222376;40.5967784;40.6051666
1914;-73.8333492;-73.8222376;40.6051666;40.6135548
1915;-73.8333492;-73.8222376;40.6135548;40.621943
1916;-73.8333492;-73.8222376;40.621943;40.6303312
1917;-73.8333492;-73.8222376;40.6303312;40.6387194
1918;-73.8333492;-73.8222376;40.6387194;40.6471076
1919;-73.8333492;-73.8222376;40.6471076;40.6554958
1920;-73.8333492;-73.8222376;40.6554958;40.663884
1921;-73.8333492;-73.8222376;40.663884;40.6722722
1922;-73.8333492;-73.8222376;40.6722722;40.6806604
1923;-73.8333492;-73.8222376;40.6806604;40.6890486
1924;-73.8333492;-73.8222376;40.6890486;40.6974368
1925;-73.8333492;-73.8222376;40.6974368;40.705825
1926;-73.8333492;-73.8222376;40.705825;40.7142132
1927;-73.8333492;-73.8222376;40.7142132;40.7226014
1928;-73.8333492;-73.8222376;40.7226014;40.7309896
1929;-73.8333492;-73.8222376;40.7309896;40.7393778
1930;-73.8333492;-73.8222376;40.7393778;40.747766
1931;-73.8333492;-73.8222376;40.747766;40.7561542
1932;-73.8333492;-73.8222376;40.7561542;40.7645424
1933;-73.8333492;-73.8222376;40.7645424;40.7729306
1934;-73.8333492;-73.8222376;40.7729306;40.7813188
1935;-73.8333492;-73.8222376;40.7813188;40.789707
1936;-73.8333492;-73.8222376;40.789707;40.7980952
1937;-73.8333492;-73.8222376;40.7980952;40.8064834
1938;-73.8333492;-73.8222376;40.8064834;40.8148716
1939;-73.8333492;-73.8222376;40.8148716;40.8232598
1940;-73.8333492;-73.8222376;40.8232598;40.831648
1941;-73.8333492;-73.8222376;40.831648;40.8400362
1942;-73.8333492;-73.8222376;40.8400362;40.8484244
1943;-73.8333492;-73.8222376;40.8484244;40.8568126
1944;-73.8333492;-73.8222376;40.8568126;40.8652008
1945;-73.8333492;-73.8222376;40.8652008;40.873589
1946;-73.8333492;-73.8222376;40.873589;40.8819772
1947;-73.8333492;-73.8222376;40.8819772;40.8903654
1948;-73.8333492;-73.8222376;40.8903654;40.8987536
1949;-73.8333492;-73.8222376;40.8987536;40.9071418
1950;-73.8333492;-73.8222376;40.9071418;40.91553
1951;-73.8222376;-73.811126;40.49612;40.5045082
1952;-73.8222376;-73.811126;40.5045082;40.5128964
1953;-73.8222376;-73.811126;40.5128964;40.5212846
1954;-73.8222376;-73.811126;40.5212846;40.5296728
1955;-73.8222376;-73.811126;40.5296728;40.538061
1956;-73.8222376;-73.811126;40.538061;40.5464492
1957;-73.8222376;-73.811126;40.5464492;40.5548374
1958;-73.8222376;-73.811126;40.5548374;40.5632256
1959;-73.8222376;-73.811126;40.5632256;40.5716138
1960;-73.8222376;-73.811126;40.5716138;40.580002
1961;-73.8222376;-73.811126;40.580002;40.5883902
1962;-73.8222376;-73.811126;40.5883902;40.5967784
1963;-73.8222376;-73.811126;40.5967784;40.6051666
1964;-73.8222376;-73.811126;40.6051666;40.6135548
1965;-73.8222376;-73.811126;40.6135548;40.621943
1966;-73.8222376;-73.811126;40.621943;40.6303312
1967;-73.8222376;-73.811126;40.6303312;40.6387194
1968;-73.8222376;-73.811126;40.6387194;40.6471076
1969;-73.8222376;-73.811126;40.6471076;40.6554958
1970;-73.8222376;-73.811126;40.6554958;40.663884
1971;-73.8222376;-73.811126;40.663884;40.6722722
1972;-73.8222376;-73.811126;40.6722722;40.6806604
1973;-73.8222376;-73.811126;40.6806604;40.6890486
1974;-73.8222376;-73.811126;40.6890486;40.6974368
1975;-73.8222376;-73.811126;40.6974368;40.705825
1976;-73.8222376;-73.811126;40.705825;40.7142132
1977;-73.8222376;-73.811126;40.7142132;40.7226014
1978;-73.8222376;-73.811126;40.7226014;40.7309896
1979;-73.8222376;-73.811126;40.7309896;40.7393778
1980;-73.8222376;-73.811126;40.7393778;40.747766
1981;-73.8222376;-73.811126;40.747766;40.7561542
1982;-73.8222376;-73.811126;40.7561542;40.7645424
1983;-73.8222376;-73.811126;40.7645424;40.7729306
1984;-73.8222376;-73.811126;40.7729306;40.7813188
1985;-73.8222376;-73.811126;40.7813188;40.789707
1986;-73.8222376;-73.811126;40.789707;40.7980952
1987;-73.8222376;-73.811126;40.7980952;40.8064834
1988;-73.8222376;-73.811126;40.8064834;40.8148716
1989;-73.8222376;-73.811126;40.8148716;40.8232598
1990;-73.8222376;-73.811126;40.8232598;40.831648
1991;-73.8222376;-73.811126;40.831648;40.8400362
1992;-73.8222376;-73.811126;40.8400362;40.8484244
1993;-73.8222376;-73.811126;40.8484244;40.8568126
1994;-73.8222376;-73.811126;40.8568126;40.8652008
1995;-73.8222376;-73.811126;40.8652008;40.873589
1996;-73.8222376;-73.811126;40.873589;40.8819772
1997;-73.8222376;-73.811126;40.8819772;40.8903654
1998;-73.8222376;-73.811126;40.8903654;40.8987536
1999;-73.8222376;-73.811126;40.8987536;40.9071418
2000;-73.8222376;-73.811126;40.9071418;40.91553
2001;-73.811126;-73.8000144;40.49612;40.5045082
2002;-73.811126;-73.8000144;40.5045082;40.5128964
2003;-73.811126;-73.8000144;40.5128964;40.5212846
2004;-73.811126;-73.8000144;40.5212846;40.5296728
2005;-73.811126;-73.8000144;40.5296728;40.538061
2006;-73.811126;-73.8000144;40.538061;40.5464492
2007;-73.811126;-73.8000144;40.5464492;40.5548374
2008;-73.811126;-73.8000144;40.5548374;40.5632256
2009;-73.811126;-73.8000144;40.5632256;40.5716138
2010;-73.811126;-73.8000144;40.5716138;40.580002
2011;-73.811126;-73.8000144;40.580002;40.5883902
2012;-73.811126;-73.8000144;40.5883902;40.5967784
2013;-73.811126;-73.8000144;40.5967784;40.6051666
2014;-73.811126;-73.8000144;40.6051666;40.6135548
2015;-73.811126;-73.8000144;40.6135548;40.621943
2016;-73.811126;-73.8000144;40.621943;40.6303312
2017;-73.811126;-73.8000144;40.6303312;40.6387194
2018;-73.811126;-73.8000144;40.6387194;40.6471076
2019;-73.811126;-73.8000144;40.6471076;40.6554958
